合约,日期,结算价
cu1408,2014/1/14,51400
cu1408,2014/1/15,51310
cu1408,2014/1/16,51650
cu1408,2014/1/17,51510
cu1408,2014/1/20,51640
cu1408,2014/1/21,51500
cu1408,2014/1/22,51500
cu1408,2014/1/23,51310
cu1408,2014/1/24,51150
cu1408,2014/1/27,50880
cu1408,2014/1/28,50950
cu1408,2014/1/29,51010
cu1408,2014/1/30,50660
cu1408,2014/2/7,50840
cu1408,2014/2/10,50800
cu1408,2014/2/11,50430
cu1408,2014/2/12,50460
cu1408,2014/2/13,50510
cu1408,2014/2/14,50530
cu1408,2014/2/17,50940
cu1408,2014/2/18,50750
cu1408,2014/2/19,50710
cu1408,2014/2/20,50430
cu1408,2014/2/21,50450
cu1408,2014/2/24,49790
cu1408,2014/2/25,49750
cu1408,2014/2/26,49560
cu1408,2014/2/27,49410
cu1408,2014/2/28,49310
cu1409,2014/1/2,52640
cu1409,2014/1/3,52130
cu1409,2014/1/6,51880
cu1409,2014/1/7,51790
cu1409,2014/1/8,51870
cu1409,2014/1/9,51550
cu1409,2014/1/10,50990
cu1409,2014/1/13,51530
cu1409,2014/1/14,51470
cu1409,2014/1/15,51190
cu1409,2014/1/16,51630
cu1409,2014/1/17,51510
cu1409,2014/1/20,51690
cu1409,2014/1/21,51440
cu1409,2014/1/22,51520
cu1409,2014/1/23,51310
cu1409,2014/1/24,51190
cu1409,2014/1/27,50930
cu1409,2014/1/28,50940
cu1409,2014/1/29,51000
cu1409,2014/1/30,50700
cu1409,2014/2/7,50830
cu1409,2014/2/10,50840
cu1409,2014/2/11,50420
cu1409,2014/2/12,50310
cu1409,2014/2/13,50490
cu1409,2014/2/14,50540
cu1409,2014/2/17,50950
cu1409,2014/2/18,50680
cu1409,2014/2/19,50710
cu1409,2014/2/20,50430
cu1409,2014/2/21,50460
cu1409,2014/2/24,49770
cu1409,2014/2/25,49800
cu1409,2014/2/26,49590
cu1409,2014/2/27,49370
cu1409,2014/2/28,49280
cu1410,2014/1/2,52620
cu1410,2014/1/3,52080
cu1410,2014/1/6,51820
cu1410,2014/1/7,51750
cu1410,2014/1/8,51880
cu1410,2014/1/9,51380
cu1410,2014/1/10,50950
cu1410,2014/1/13,51530
cu1410,2014/1/14,51420
cu1410,2014/1/15,51170
cu1410,2014/1/16,51600
cu1410,2014/1/17,51480
cu1410,2014/1/20,51600
cu1410,2014/1/21,51420
cu1410,2014/1/22,51390
cu1410,2014/1/23,51310
cu1410,2014/1/24,51150
cu1410,2014/1/27,50930
cu1410,2014/1/28,50920
cu1410,2014/1/29,51030
cu1410,2014/1/30,50660
cu1410,2014/2/7,50840
cu1410,2014/2/10,50840
cu1410,2014/2/11,50500
cu1410,2014/2/12,50400
cu1410,2014/2/13,50480
cu1410,2014/2/14,50540
cu1410,2014/2/17,50880
cu1410,2014/2/18,50650
cu1410,2014/2/19,50710
cu1410,2014/2/20,50430
cu1410,2014/2/21,50460
cu1410,2014/2/24,49730
cu1410,2014/2/25,49800
cu1410,2014/2/26,49580
cu1410,2014/2/27,49220
cu1410,2014/2/28,49320
cu1411,2014/1/2,52630
cu1411,2014/1/3,52160
cu1411,2014/1/6,51820
cu1411,2014/1/7,51700
cu1411,2014/1/8,51880
cu1411,2014/1/9,51440
cu1411,2014/1/10,50830
cu1411,2014/1/13,51440
cu1411,2014/1/14,51400
cu1411,2014/1/15,51230
cu1411,2014/1/16,51650
cu1411,2014/1/17,51490
cu1411,2014/1/20,51530
cu1411,2014/1/21,51400
cu1411,2014/1/22,51530
cu1411,2014/1/23,51320
cu1411,2014/1/24,51170
cu1411,2014/1/27,50910
cu1411,2014/1/28,50940
cu1411,2014/1/29,51210
cu1411,2014/1/30,50620
cu1411,2014/2/7,50830
cu1411,2014/2/10,50830
cu1411,2014/2/11,50520
cu1411,2014/2/12,50450
cu1411,2014/2/13,50480
cu1411,2014/2/14,50520
cu1411,2014/2/17,50940
cu1411,2014/2/18,50710
cu1411,2014/2/19,50670
cu1411,2014/2/20,50360
cu1411,2014/2/21,50430
cu1411,2014/2/24,49750
cu1411,2014/2/25,49740
cu1411,2014/2/26,49560
cu1411,2014/2/27,49180
cu1411,2014/2/28,49380
cu1412,2014/1/2,52670
cu1412,2014/1/3,52120
cu1412,2014/1/6,51860
cu1412,2014/1/7,51770
cu1412,2014/1/8,51880
cu1412,2014/1/9,51340
cu1412,2014/1/10,51000
cu1412,2014/1/13,51440
cu1412,2014/1/14,51380
cu1412,2014/1/15,51250
cu1412,2014/1/16,51600
cu1412,2014/1/17,51420
cu1412,2014/1/20,51470
cu1412,2014/1/21,51410
cu1412,2014/1/22,51490
cu1412,2014/1/23,51270
cu1412,2014/1/24,51160
cu1412,2014/1/27,50920
cu1412,2014/1/28,50900
cu1412,2014/1/29,51060
cu1412,2014/1/30,50620
cu1412,2014/2/7,50810
cu1412,2014/2/10,50800
cu1412,2014/2/11,50390
cu1412,2014/2/12,50420
cu1412,2014/2/13,50500
cu1412,2014/2/14,50520
cu1412,2014/2/17,50920
cu1412,2014/2/18,50690
cu1412,2014/2/19,50650
cu1412,2014/2/20,50400
cu1412,2014/2/21,50420
cu1412,2014/2/24,49680
cu1412,2014/2/25,49780
cu1412,2014/2/26,49560
cu1412,2014/2/27,49170
cu1412,2014/2/28,49310
cu1501,2014/1/16,51530
cu1501,2014/1/17,51530
cu1501,2014/1/20,51460
cu1501,2014/1/21,51430
cu1501,2014/1/22,51480
cu1501,2014/1/23,51400
cu1501,2014/1/24,51210
cu1501,2014/1/27,50920
cu1501,2014/1/28,50910
cu1501,2014/1/29,51010
cu1501,2014/1/30,50610
cu1501,2014/2/7,50810
cu1501,2014/2/10,50750
cu1501,2014/2/11,50330
cu1501,2014/2/12,50360
cu1501,2014/2/13,50480
cu1501,2014/2/14,50570
cu1501,2014/2/17,50880
cu1501,2014/2/18,50720
cu1501,2014/2/19,50680
cu1501,2014/2/20,50410
cu1501,2014/2/21,50410
cu1501,2014/2/24,49680
cu1501,2014/2/25,49920
cu1501,2014/2/26,49670
cu1501,2014/2/27,49320
cu1501,2014/2/28,49380
cu1502,2014/2/18,50590
cu1502,2014/2/19,50680
cu1502,2014/2/20,50380
cu1502,2014/2/21,50460
cu1502,2014/2/24,49690
cu1502,2014/2/25,49750
cu1502,2014/2/26,49630
cu1502,2014/2/27,49270
cu1502,2014/2/28,49390
fu1402,2014/1/2,3800
fu1402,2014/1/3,3800
fu1402,2014/1/6,3800
fu1402,2014/1/7,3800
fu1402,2014/1/8,3800
fu1402,2014/1/9,3800
fu1402,2014/1/10,3800
fu1402,2014/1/13,3701
fu1402,2014/1/14,3701
fu1402,2014/1/15,3701
fu1402,2014/1/16,3701
fu1402,2014/1/17,3701
fu1402,2014/1/20,3701
fu1402,2014/1/21,3701
fu1402,2014/1/22,3701
fu1402,2014/1/23,3701
fu1402,2014/1/24,3701
fu1402,2014/1/27,3515
fu1402,2014/1/28,3339
fu1402,2014/1/29,3339
fu1402,2014/1/30,3339
fu1403,2014/1/2,4070
fu1403,2014/1/3,4070
fu1403,2014/1/6,4070
fu1403,2014/1/7,4070
fu1403,2014/1/8,4070
fu1403,2014/1/9,4070
fu1403,2014/1/10,4070
fu1403,2014/1/13,4070
fu1403,2014/1/14,4070
fu1403,2014/1/15,4070
fu1403,2014/1/16,4070
fu1403,2014/1/17,4070
fu1403,2014/1/20,4070
fu1403,2014/1/21,4070
fu1403,2014/1/22,4070
fu1403,2014/1/23,4070
fu1403,2014/1/24,4070
fu1403,2014/1/27,4070
fu1403,2014/1/28,3866
fu1403,2014/1/29,3866
fu1403,2014/1/30,3866
fu1403,2014/2/7,3866
fu1403,2014/2/10,3866
fu1403,2014/2/11,3866
fu1403,2014/2/12,3866
fu1403,2014/2/13,3866
fu1403,2014/2/14,4058
fu1403,2014/2/17,4058
fu1403,2014/2/18,4250
fu1403,2014/2/19,4250
fu1403,2014/2/20,4250
fu1403,2014/2/21,4250
fu1403,2014/2/24,4460
fu1403,2014/2/25,4460
fu1403,2014/2/26,4460
fu1403,2014/2/27,4681
fu1403,2014/2/28,4681
fu1404,2014/1/2,4151
fu1404,2014/1/3,4151
fu1404,2014/1/6,4150
fu1404,2014/1/7,4200
fu1404,2014/1/8,4200
fu1404,2014/1/9,4200
fu1404,2014/1/10,4200
fu1404,2014/1/13,4200
fu1404,2014/1/14,4200
fu1404,2014/1/15,4200
fu1404,2014/1/16,4200
fu1404,2014/1/17,4200
fu1404,2014/1/20,4240
fu1404,2014/1/21,4240
fu1404,2014/1/22,4240
fu1404,2014/1/23,4240
fu1404,2014/1/24,4240
fu1404,2014/1/27,4240
fu1404,2014/1/28,4028
fu1404,2014/1/29,4028
fu1404,2014/1/30,4028
fu1404,2014/2/7,4100
fu1404,2014/2/10,4100
fu1404,2014/2/11,4100
fu1404,2014/2/12,4100
fu1404,2014/2/13,4100
fu1404,2014/2/14,4100
fu1404,2014/2/17,4100
fu1404,2014/2/18,4100
fu1404,2014/2/19,4100
fu1404,2014/2/20,4100
fu1404,2014/2/21,4100
fu1404,2014/2/24,4100
fu1404,2014/2/25,4100
fu1404,2014/2/26,4100
fu1404,2014/2/27,4100
fu1404,2014/2/28,4100
fu1405,2014/1/2,4167
fu1405,2014/1/3,4167
fu1405,2014/1/6,4167
fu1405,2014/1/7,4167
fu1405,2014/1/8,4167
fu1405,2014/1/9,4185
fu1405,2014/1/10,4175
fu1405,2014/1/13,4175
fu1405,2014/1/14,4175
fu1405,2014/1/15,4175
fu1405,2014/1/16,4175
fu1405,2014/1/17,4175
fu1405,2014/1/20,4175
fu1405,2014/1/21,4175
fu1405,2014/1/22,4175
fu1405,2014/1/23,4175
fu1405,2014/1/24,4175
fu1405,2014/1/27,4175
fu1405,2014/1/28,3966
fu1405,2014/1/29,3966
fu1405,2014/1/30,3966
fu1405,2014/2/7,4036
fu1405,2014/2/10,4036
fu1405,2014/2/11,4036
fu1405,2014/2/12,4036
fu1405,2014/2/13,4033
fu1405,2014/2/14,4033
fu1405,2014/2/17,4232
fu1405,2014/2/18,4020
fu1405,2014/2/19,3888
fu1405,2014/2/20,3888
fu1405,2014/2/21,3888
fu1405,2014/2/24,3888
fu1405,2014/2/25,4082
fu1405,2014/2/26,4055
fu1405,2014/2/27,4055
fu1405,2014/2/28,3976
fu1406,2014/1/2,4440
fu1406,2014/1/3,4440
fu1406,2014/1/6,4440
fu1406,2014/1/7,4440
fu1406,2014/1/8,4440
fu1406,2014/1/9,4440
fu1406,2014/1/10,4440
fu1406,2014/1/13,4440
fu1406,2014/1/14,4440
fu1406,2014/1/15,4440
fu1406,2014/1/16,4440
fu1406,2014/1/17,4440
fu1406,2014/1/20,4482
fu1406,2014/1/21,4482
fu1406,2014/1/22,4482
fu1406,2014/1/23,4482
fu1406,2014/1/24,4482
fu1406,2014/1/27,4482
fu1406,2014/1/28,4257
fu1406,2014/1/29,4257
fu1406,2014/1/30,4257
fu1406,2014/2/7,4333
fu1406,2014/2/10,4333
fu1406,2014/2/11,4333
fu1406,2014/2/12,4333
fu1406,2014/2/13,4333
fu1406,2014/2/14,4333
fu1406,2014/2/17,4546
fu1406,2014/2/18,4318
fu1406,2014/2/19,4176
fu1406,2014/2/20,4176
fu1406,2014/2/21,4176
fu1406,2014/2/24,4176
fu1406,2014/2/25,4384
fu1406,2014/2/26,4384
fu1406,2014/2/27,4384
fu1406,2014/2/28,4299
fu1407,2014/1/2,4340
fu1407,2014/1/3,4340
fu1407,2014/1/6,4340
fu1407,2014/1/7,4340
fu1407,2014/1/8,4340
fu1407,2014/1/9,4340
fu1407,2014/1/10,4340
fu1407,2014/1/13,4340
fu1407,2014/1/14,4340
fu1407,2014/1/15,4340
fu1407,2014/1/16,4340
fu1407,2014/1/17,4340
fu1407,2014/1/20,4340
fu1407,2014/1/21,4380
fu1407,2014/1/22,4380
fu1407,2014/1/23,4380
fu1407,2014/1/24,4380
fu1407,2014/1/27,4380
fu1407,2014/1/28,4380
fu1407,2014/1/29,4380
fu1407,2014/1/30,4380
fu1407,2014/2/7,4458
fu1407,2014/2/10,4458
fu1407,2014/2/11,4458
fu1407,2014/2/12,4458
fu1407,2014/2/13,4455
fu1407,2014/2/14,4455
fu1407,2014/2/17,4674
fu1407,2014/2/18,4440
fu1407,2014/2/19,4294
fu1407,2014/2/20,4294
fu1407,2014/2/21,4294
fu1407,2014/2/24,4294
fu1407,2014/2/25,4508
fu1407,2014/2/26,4508
fu1407,2014/2/27,4508
fu1407,2014/2/28,4421
fu1408,2014/1/2,4485
fu1408,2014/1/3,4485
fu1408,2014/1/6,4485
fu1408,2014/1/7,4485
fu1408,2014/1/8,4384
fu1408,2014/1/9,4468
fu1408,2014/1/10,4468
fu1408,2014/1/13,4468
fu1408,2014/1/14,4468
fu1408,2014/1/15,4468
fu1408,2014/1/16,4468
fu1408,2014/1/17,4468
fu1408,2014/1/20,4468
fu1408,2014/1/21,4468
fu1408,2014/1/22,4468
fu1408,2014/1/23,4468
fu1408,2014/1/24,4468
fu1408,2014/1/27,4468
fu1408,2014/1/28,4468
fu1408,2014/1/29,4468
fu1408,2014/1/30,4468
fu1408,2014/2/7,4732
fu1408,2014/2/10,4732
fu1408,2014/2/11,4495
fu1408,2014/2/12,4495
fu1408,2014/2/13,4492
fu1408,2014/2/14,4492
fu1408,2014/2/17,4492
fu1408,2014/2/18,4364
fu1408,2014/2/19,4225
fu1408,2014/2/20,4225
fu1408,2014/2/21,4225
fu1408,2014/2/24,4013
fu1408,2014/2/25,4013
fu1408,2014/2/26,4013
fu1408,2014/2/27,4013
fu1408,2014/2/28,4013
fu1409,2014/1/2,4361
fu1409,2014/1/3,4361
fu1409,2014/1/6,4361
fu1409,2014/1/7,4361
fu1409,2014/1/8,4361
fu1409,2014/1/9,4361
fu1409,2014/1/10,4361
fu1409,2014/1/13,4361
fu1409,2014/1/14,4361
fu1409,2014/1/15,4361
fu1409,2014/1/16,4361
fu1409,2014/1/17,4361
fu1409,2014/1/20,4361
fu1409,2014/1/21,4286
fu1409,2014/1/22,4286
fu1409,2014/1/23,4286
fu1409,2014/1/24,4286
fu1409,2014/1/27,4286
fu1409,2014/1/28,4286
fu1409,2014/1/29,4286
fu1409,2014/1/30,4286
fu1409,2014/2/7,4286
fu1409,2014/2/10,4286
fu1409,2014/2/11,4286
fu1409,2014/2/12,4286
fu1409,2014/2/13,4286
fu1409,2014/2/14,4286
fu1409,2014/2/17,4286
fu1409,2014/2/18,4286
fu1409,2014/2/19,4299
fu1409,2014/2/20,4299
fu1409,2014/2/21,4299
fu1409,2014/2/24,4299
fu1409,2014/2/25,4299
fu1409,2014/2/26,4299
fu1409,2014/2/27,4297
fu1409,2014/2/28,4297
fu1410,2014/1/2,4334
fu1410,2014/1/3,4334
fu1410,2014/1/6,4334
fu1410,2014/1/7,4334
fu1410,2014/1/8,4334
fu1410,2014/1/9,4334
fu1410,2014/1/10,4334
fu1410,2014/1/13,4334
fu1410,2014/1/14,4334
fu1410,2014/1/15,4334
fu1410,2014/1/16,4334
fu1410,2014/1/17,4334
fu1410,2014/1/20,4334
fu1410,2014/1/21,4334
fu1410,2014/1/22,4334
fu1410,2014/1/23,4334
fu1410,2014/1/24,4334
fu1410,2014/1/27,4334
fu1410,2014/1/28,4334
fu1410,2014/1/29,4334
fu1410,2014/1/30,4334
fu1410,2014/2/7,4334
fu1410,2014/2/10,4334
fu1410,2014/2/11,4334
fu1410,2014/2/12,4334
fu1410,2014/2/13,4334
fu1410,2014/2/14,4334
fu1410,2014/2/17,4334
fu1410,2014/2/18,4334
fu1410,2014/2/19,4334
fu1410,2014/2/20,4334
fu1410,2014/2/21,4334
fu1410,2014/2/24,4334
fu1410,2014/2/25,4334
fu1410,2014/2/26,4334
fu1410,2014/2/27,4334
fu1410,2014/2/28,4334
fu1411,2014/1/2,4482
fu1411,2014/1/3,4480
fu1411,2014/1/6,4463
fu1411,2014/1/7,4463
fu1411,2014/1/8,4463
fu1411,2014/1/9,4463
fu1411,2014/1/10,4463
fu1411,2014/1/13,4463
fu1411,2014/1/14,4609
fu1411,2014/1/15,4609
fu1411,2014/1/16,4609
fu1411,2014/1/17,4609
fu1411,2014/1/20,4652
fu1411,2014/1/21,4571
fu1411,2014/1/22,4571
fu1411,2014/1/23,4571
fu1411,2014/1/24,4571
fu1411,2014/1/27,4571
fu1411,2014/1/28,4571
fu1411,2014/1/29,4571
fu1411,2014/1/30,4571
fu1411,2014/2/7,4571
fu1411,2014/2/10,4465
fu1411,2014/2/11,4465
fu1411,2014/2/12,4430
fu1411,2014/2/13,4430
fu1411,2014/2/14,4430
fu1411,2014/2/17,4430
fu1411,2014/2/18,4430
fu1411,2014/2/19,4430
fu1411,2014/2/20,4430
fu1411,2014/2/21,4430
fu1411,2014/2/24,4430
fu1411,2014/2/25,4430
fu1411,2014/2/26,4430
fu1411,2014/2/27,4430
fu1411,2014/2/28,4209
fu1412,2014/1/2,4482
fu1412,2014/1/3,4482
fu1412,2014/1/6,4482
fu1412,2014/1/7,4482
fu1412,2014/1/8,4482
fu1412,2014/1/9,4482
fu1412,2014/1/10,4482
fu1412,2014/1/13,4482
fu1412,2014/1/14,4482
fu1412,2014/1/15,4482
fu1412,2014/1/16,4482
fu1412,2014/1/17,4482
fu1412,2014/1/20,4482
fu1412,2014/1/21,4482
fu1412,2014/1/22,4482
fu1412,2014/1/23,4482
fu1412,2014/1/24,4482
fu1412,2014/1/27,4482
fu1412,2014/1/28,4482
fu1412,2014/1/29,4482
fu1412,2014/1/30,4482
fu1412,2014/2/7,4482
fu1412,2014/2/10,4482
fu1412,2014/2/11,4482
fu1412,2014/2/12,4482
fu1412,2014/2/13,4482
fu1412,2014/2/14,4482
fu1412,2014/2/17,4482
fu1412,2014/2/18,4482
fu1412,2014/2/19,4482
fu1412,2014/2/20,4482
fu1412,2014/2/21,4482
fu1412,2014/2/24,4482
fu1412,2014/2/25,4482
fu1412,2014/2/26,4482
fu1412,2014/2/27,4482
fu1412,2014/2/28,4482
fu1501,2014/1/2,4482
fu1501,2014/1/3,4480
fu1501,2014/1/6,4480
fu1501,2014/1/7,4480
fu1501,2014/1/8,4480
fu1501,2014/1/9,4480
fu1501,2014/1/10,4480
fu1501,2014/1/13,4480
fu1501,2014/1/14,4480
fu1501,2014/1/15,4480
fu1501,2014/1/16,4480
fu1501,2014/1/17,4480
fu1501,2014/1/20,4480
fu1501,2014/1/21,4480
fu1501,2014/1/22,4480
fu1501,2014/1/23,4480
fu1501,2014/1/24,4480
fu1501,2014/1/27,4480
fu1501,2014/1/28,4480
fu1501,2014/1/29,4480
fu1501,2014/1/30,4480
fu1501,2014/2/7,4480
fu1501,2014/2/10,4480
fu1501,2014/2/11,4480
fu1501,2014/2/12,4480
fu1501,2014/2/13,4480
fu1501,2014/2/14,4480
fu1501,2014/2/17,4480
fu1501,2014/2/18,4480
fu1501,2014/2/19,4480
fu1501,2014/2/20,4480
fu1501,2014/2/21,4480
fu1501,2014/2/24,4480
fu1501,2014/2/25,4480
fu1501,2014/2/26,4480
fu1501,2014/2/27,4480
fu1501,2014/2/28,4480
pb1401,2014/1/2,14300
pb1401,2014/1/3,14235
pb1401,2014/1/6,14085
pb1401,2014/1/7,14080
pb1401,2014/1/8,14055
pb1401,2014/1/9,13960
pb1401,2014/1/10,13915
pb1401,2014/1/13,14010
pb1401,2014/1/14,14000
pb1401,2014/1/15,14000
pb1402,2014/1/2,14290
pb1402,2014/1/3,14255
pb1402,2014/1/6,14165
pb1402,2014/1/7,14170
pb1402,2014/1/8,14140
pb1402,2014/1/9,14025
pb1402,2014/1/10,13960
pb1402,2014/1/13,14055
pb1402,2014/1/14,14085
pb1402,2014/1/15,14070
pb1402,2014/1/16,14105
pb1402,2014/1/17,14040
pb1402,2014/1/20,14095
pb1402,2014/1/21,14040
pb1402,2014/1/22,14030
pb1402,2014/1/23,13980
pb1402,2014/1/24,13980
pb1402,2014/1/27,13970
pb1402,2014/1/28,13940
pb1402,2014/1/29,13945
pb1402,2014/1/30,13985
pb1402,2014/2/7,13955
pb1402,2014/2/10,13955
pb1402,2014/2/11,13905
pb1402,2014/2/12,13885
pb1402,2014/2/13,13865
pb1402,2014/2/14,13825
pb1402,2014/2/17,13845
pb1403,2014/1/2,14370
pb1403,2014/1/3,14320
pb1403,2014/1/6,14220
pb1403,2014/1/7,14205
pb1403,2014/1/8,14185
pb1403,2014/1/9,14065
pb1403,2014/1/10,14025
pb1403,2014/1/13,14120
pb1403,2014/1/14,14145
pb1403,2014/1/15,14140
pb1403,2014/1/16,14165
pb1403,2014/1/17,14115
pb1403,2014/1/20,14170
pb1403,2014/1/21,14140
pb1403,2014/1/22,14110
pb1403,2014/1/23,14060
pb1403,2014/1/24,14055
pb1403,2014/1/27,14030
pb1403,2014/1/28,14035
pb1403,2014/1/29,14015
pb1403,2014/1/30,14035
pb1403,2014/2/7,14025
pb1403,2014/2/10,14010
pb1403,2014/2/11,13995
pb1403,2014/2/12,13970
pb1403,2014/2/13,13970
pb1403,2014/2/14,13920
pb1403,2014/2/17,13940
pb1403,2014/2/18,13925
pb1403,2014/2/19,13990
pb1403,2014/2/20,13945
pb1403,2014/2/21,13925
pb1403,2014/2/24,13855
pb1403,2014/2/25,13855
pb1403,2014/2/26,13805
pb1403,2014/2/27,13800
pb1403,2014/2/28,13795
pb1404,2014/1/2,14415
pb1404,2014/1/3,14330
pb1404,2014/1/6,14245
pb1404,2014/1/7,14230
pb1404,2014/1/8,14215
pb1404,2014/1/9,14100
pb1404,2014/1/10,14060
pb1404,2014/1/13,14155
pb1404,2014/1/14,14180
pb1404,2014/1/15,14190
pb1404,2014/1/16,14225
pb1404,2014/1/17,14165
pb1404,2014/1/20,14225
pb1404,2014/1/21,14190
pb1404,2014/1/22,14170
pb1404,2014/1/23,14125
pb1404,2014/1/24,14105
pb1404,2014/1/27,14065
pb1404,2014/1/28,14050
pb1404,2014/1/29,14050
pb1404,2014/1/30,14055
pb1404,2014/2/7,14065
pb1404,2014/2/10,14055
pb1404,2014/2/11,14035
pb1404,2014/2/12,14010
pb1404,2014/2/13,14015
pb1404,2014/2/14,13990
pb1404,2014/2/17,14035
pb1404,2014/2/18,14015
pb1404,2014/2/19,14065
pb1404,2014/2/20,14030
pb1404,2014/2/21,14010
pb1404,2014/2/24,13930
pb1404,2014/2/25,13930
pb1404,2014/2/26,13890
pb1404,2014/2/27,13895
pb1404,2014/2/28,13890
pb1405,2014/1/2,14385
pb1405,2014/1/3,14380
pb1405,2014/1/6,14295
pb1405,2014/1/7,14255
pb1405,2014/1/8,14230
pb1405,2014/1/9,14120
pb1405,2014/1/10,14055
pb1405,2014/1/13,14180
pb1405,2014/1/14,14220
pb1405,2014/1/15,14190
pb1405,2014/1/16,14245
pb1405,2014/1/17,14220
pb1405,2014/1/20,14270
pb1405,2014/1/21,14200
pb1405,2014/1/22,14200
pb1405,2014/1/23,14145
pb1405,2014/1/24,14135
pb1405,2014/1/27,14095
pb1405,2014/1/28,14075
pb1405,2014/1/29,14095
pb1405,2014/1/30,14080
pb1405,2014/2/7,14090
pb1405,2014/2/10,14085
pb1405,2014/2/11,14080
pb1405,2014/2/12,14055
pb1405,2014/2/13,14060
pb1405,2014/2/14,14040
pb1405,2014/2/17,14100
pb1405,2014/2/18,14070
pb1405,2014/2/19,14120
pb1405,2014/2/20,14095
pb1405,2014/2/21,14060
pb1405,2014/2/24,13970
pb1405,2014/2/25,13975
pb1405,2014/2/26,13935
pb1405,2014/2/27,13940
pb1405,2014/2/28,13925
pb1406,2014/1/2,14475
pb1406,2014/1/3,14390
pb1406,2014/1/6,14380
pb1406,2014/1/7,14355
pb1406,2014/1/8,14335
pb1406,2014/1/9,14220
pb1406,2014/1/10,14220
pb1406,2014/1/13,14240
pb1406,2014/1/14,14250
pb1406,2014/1/15,14285
pb1406,2014/1/16,14285
pb1406,2014/1/17,14285
pb1406,2014/1/20,14300
pb1406,2014/1/21,14300
pb1406,2014/1/22,14355
pb1406,2014/1/23,14320
pb1406,2014/1/24,14190
pb1406,2014/1/27,14190
pb1406,2014/1/28,14190
pb1406,2014/1/29,14190
pb1406,2014/1/30,14190
pb1406,2014/2/7,14160
pb1406,2014/2/10,14125
pb1406,2014/2/11,14075
pb1406,2014/2/12,14080
pb1406,2014/2/13,14095
pb1406,2014/2/14,14075
pb1406,2014/2/17,14115
pb1406,2014/2/18,14105
pb1406,2014/2/19,14135
pb1406,2014/2/20,14130
pb1406,2014/2/21,14095
pb1406,2014/2/24,14005
pb1406,2014/2/25,14000
pb1406,2014/2/26,13955
pb1406,2014/2/27,13960
pb1406,2014/2/28,13955
pb1407,2014/1/2,14550
pb1407,2014/1/3,14485
pb1407,2014/1/6,14465
pb1407,2014/1/7,14465
pb1407,2014/1/8,14405
pb1407,2014/1/9,14300
pb1407,2014/1/10,14300
pb1407,2014/1/13,14300
pb1407,2014/1/14,14300
pb1407,2014/1/15,14300
pb1407,2014/1/16,14300
pb1407,2014/1/17,14300
pb1407,2014/1/20,14300
pb1407,2014/1/21,14300
pb1407,2014/1/22,14300
pb1407,2014/1/23,14320
pb1407,2014/1/24,14310
pb1407,2014/1/27,14310
pb1407,2014/1/28,14225
pb1407,2014/1/29,14225
pb1407,2014/1/30,14225
pb1407,2014/2/7,14225
pb1407,2014/2/10,14225
pb1407,2014/2/11,14115
pb1407,2014/2/12,14115
pb1407,2014/2/13,14115
pb1407,2014/2/14,14115
pb1407,2014/2/17,14140
pb1407,2014/2/18,14140
pb1407,2014/2/19,14100
pb1407,2014/2/20,14100
pb1407,2014/2/21,14100
pb1407,2014/2/24,14010
pb1407,2014/2/25,14030
pb1407,2014/2/26,13970
pb1407,2014/2/27,13975
pb1407,2014/2/28,13980
pb1408,2014/1/2,14540
pb1408,2014/1/3,14540
pb1408,2014/1/6,14540
pb1408,2014/1/7,14540
pb1408,2014/1/8,14515
pb1408,2014/1/9,14425
pb1408,2014/1/10,14425
pb1408,2014/1/13,14425
pb1408,2014/1/14,14435
pb1408,2014/1/15,14405
pb1408,2014/1/16,14405
pb1408,2014/1/17,14405
pb1408,2014/1/20,14405
pb1408,2014/1/21,14335
pb1408,2014/1/22,14390
pb1408,2014/1/23,14410
pb1408,2014/1/24,14385
pb1408,2014/1/27,14385
pb1408,2014/1/28,14370
pb1408,2014/1/29,14355
pb1408,2014/1/30,14340
pb1408,2014/2/7,14340
pb1408,2014/2/10,14340
pb1408,2014/2/11,14300
pb1408,2014/2/12,14295
pb1408,2014/2/13,14295
pb1408,2014/2/14,14295
pb1408,2014/2/17,14335
pb1408,2014/2/18,14325
pb1408,2014/2/19,14280
pb1408,2014/2/20,14280
pb1408,2014/2/21,14280
pb1408,2014/2/24,14155
pb1408,2014/2/25,14155
pb1408,2014/2/26,14155
pb1408,2014/2/27,14150
pb1408,2014/2/28,14155
pb1409,2014/1/2,14550
pb1409,2014/1/3,14550
pb1409,2014/1/6,14550
pb1409,2014/1/7,14550
pb1409,2014/1/8,14550
pb1409,2014/1/9,14450
pb1409,2014/1/10,14450
pb1409,2014/1/13,14450
pb1409,2014/1/14,14450
pb1409,2014/1/15,14450
pb1409,2014/1/16,14450
pb1409,2014/1/17,14450
pb1409,2014/1/20,14465
pb1409,2014/1/21,14395
pb1409,2014/1/22,14450
pb1409,2014/1/23,14440
pb1409,2014/1/24,14305
pb1409,2014/1/27,14265
pb1409,2014/1/28,14245
pb1409,2014/1/29,14245
pb1409,2014/1/30,14245
pb1409,2014/2/7,14245
pb1409,2014/2/10,14245
pb1409,2014/2/11,14130
pb1409,2014/2/12,14130
pb1409,2014/2/13,14145
pb1409,2014/2/14,14120
pb1409,2014/2/17,14160
pb1409,2014/2/18,14150
pb1409,2014/2/19,14205
pb1409,2014/2/20,14200
