合约,日期,结算价
al1210,2012/5/11,16135
al1210,2012/5/14,16085
al1210,2012/5/15,16005
al1210,2012/5/16,15975
al1210,2012/5/17,16005
al1210,2012/5/18,16050
al1210,2012/5/21,16150
al1210,2012/5/22,16125
al1210,2012/5/23,16030
al1210,2012/5/24,15985
al1210,2012/5/25,16020
al1210,2012/5/28,16050
al1210,2012/5/29,16060
al1210,2012/5/30,16020
al1210,2012/5/31,15985
al1210,2012/6/1,15970
al1210,2012/6/4,15870
al1210,2012/6/5,15955
al1210,2012/6/6,15905
al1210,2012/6/7,15910
al1210,2012/6/8,15865
al1210,2012/6/11,15925
al1210,2012/6/12,15860
al1210,2012/6/13,15875
al1210,2012/6/14,15865
al1210,2012/6/15,15865
al1210,2012/6/18,15865
al1210,2012/6/19,15745
al1210,2012/6/20,15690
al1210,2012/6/21,15620
al1210,2012/6/25,15550
al1210,2012/6/26,15170
al1210,2012/6/27,15005
al1210,2012/6/28,15255
al1210,2012/6/29,15330
al1210,2012/7/2,15460
al1210,2012/7/3,15460
al1210,2012/7/4,15615
al1210,2012/7/5,15685
al1210,2012/7/6,15595
al1210,2012/7/9,15525
al1210,2012/7/10,15580
al1210,2012/7/11,15510
al1210,2012/7/12,15500
al1210,2012/7/13,15485
al1210,2012/7/16,15590
al1210,2012/7/17,15595
al1210,2012/7/18,15545
al1210,2012/7/19,15575
al1210,2012/7/20,15625
al1210,2012/7/23,15415
al1210,2012/7/24,15400
al1210,2012/7/25,15275
al1210,2012/7/26,15345
al1210,2012/7/27,15430
al1210,2012/7/30,15455
al1210,2012/7/31,15470
al1210,2012/8/1,15415
al1210,2012/8/2,15350
al1210,2012/8/3,15295
al1210,2012/8/6,15400
al1210,2012/8/7,15390
al1210,2012/8/8,15440
al1210,2012/8/9,15465
al1210,2012/8/10,15440
al1210,2012/8/13,15410
al1210,2012/8/14,15365
al1210,2012/8/15,15365
al1210,2012/8/16,15290
al1210,2012/8/17,15305
al1210,2012/8/20,15235
al1210,2012/8/21,15250
al1210,2012/8/22,15280
al1210,2012/8/23,15350
al1210,2012/8/24,15365
al1210,2012/8/27,15410
al1210,2012/8/28,15410
al1210,2012/8/29,15425
al1210,2012/8/30,15395
al1210,2012/8/31,15360
al1210,2012/9/3,15420
al1210,2012/9/4,15470
al1210,2012/9/5,15495
al1210,2012/9/6,15575
al1210,2012/9/7,15565
al1210,2012/9/10,15680
al1210,2012/9/11,15640
al1210,2012/9/12,15650
al1210,2012/9/13,15600
al1210,2012/9/14,15750
al1210,2012/9/17,15720
al1210,2012/9/18,15650
al1210,2012/9/19,15645
al1210,2012/9/20,15595
al1210,2012/9/21,15610
al1210,2012/9/24,15535
al1210,2012/9/25,15520
al1210,2012/9/26,15545
al1210,2012/9/27,15535
al1210,2012/9/28,15570
al1210,2012/10/8,15490
al1210,2012/10/9,15460
al1210,2012/10/10,15400
al1210,2012/10/11,15345
al1210,2012/10/12,15310
al1210,2012/10/15,15280
al1211,2012/1/4,16050
al1211,2012/1/5,16065
al1211,2012/1/6,16065
al1211,2012/1/9,16080
al1211,2012/1/10,16165
al1211,2012/1/11,16420
al1211,2012/1/12,16530
al1211,2012/1/13,16525
al1211,2012/1/16,16525
al1211,2012/1/17,16715
al1211,2012/1/18,16805
al1211,2012/1/19,16785
al1211,2012/1/20,16810
al1211,2012/1/30,16760
al1211,2012/1/31,16630
al1211,2012/2/1,16670
al1211,2012/2/2,16690
al1211,2012/2/3,16710
al1211,2012/2/6,16720
al1211,2012/2/7,16720
al1211,2012/2/8,16800
al1211,2012/2/9,16805
al1211,2012/2/10,16825
al1211,2012/2/13,16825
al1211,2012/2/14,16825
al1211,2012/2/15,16825
al1211,2012/2/16,16695
al1211,2012/2/17,16705
al1211,2012/2/20,16705
al1211,2012/2/21,16730
al1211,2012/2/22,16765
al1211,2012/2/23,16785
al1211,2012/2/24,16785
al1211,2012/2/27,16875
al1211,2012/2/28,16875
al1211,2012/2/29,16835
al1211,2012/3/1,16815
al1211,2012/3/2,16860
al1211,2012/3/5,16860
al1211,2012/3/6,16860
al1211,2012/3/7,16720
al1211,2012/3/8,16705
al1211,2012/3/9,16760
al1211,2012/3/12,16765
al1211,2012/3/13,16765
al1211,2012/3/14,16785
al1211,2012/3/15,16730
al1211,2012/3/16,16740
al1211,2012/3/19,16775
al1211,2012/3/20,16680
al1211,2012/3/21,16710
al1211,2012/3/22,16675
al1211,2012/3/23,16660
al1211,2012/3/26,16715
al1211,2012/3/27,16715
al1211,2012/3/28,16685
al1211,2012/3/29,16650
al1211,2012/3/30,16630
al1211,2012/4/5,16500
al1211,2012/4/6,16575
al1211,2012/4/9,16565
al1211,2012/4/10,16560
al1211,2012/4/11,16385
al1211,2012/4/12,16480
al1211,2012/4/13,16495
al1211,2012/4/16,16345
al1211,2012/4/17,16345
al1211,2012/4/18,16365
al1211,2012/4/19,16225
al1211,2012/4/20,16185
al1211,2012/4/23,16185
al1211,2012/4/24,16260
al1211,2012/4/25,16255
al1211,2012/4/26,16260
al1211,2012/4/27,16260
al1211,2012/5/2,16400
al1211,2012/5/3,16525
al1211,2012/5/4,16500
al1211,2012/5/7,16435
al1211,2012/5/8,16415
al1211,2012/5/9,16300
al1211,2012/5/10,16235
al1211,2012/5/11,16160
al1211,2012/5/14,16150
al1211,2012/5/15,16025
al1211,2012/5/16,16000
al1211,2012/5/17,16015
al1211,2012/5/18,16065
al1211,2012/5/21,16175
al1211,2012/5/22,16135
al1211,2012/5/23,16060
al1211,2012/5/24,16005
al1211,2012/5/25,16035
al1211,2012/5/28,16100
al1211,2012/5/29,16080
al1211,2012/5/30,16035
al1211,2012/5/31,15995
al1211,2012/6/1,15980
al1211,2012/6/4,15890
al1211,2012/6/5,15970
al1211,2012/6/6,15915
al1211,2012/6/7,15925
al1211,2012/6/8,15875
al1211,2012/6/11,15925
al1211,2012/6/12,15875
al1211,2012/6/13,15880
al1211,2012/6/14,15885
al1211,2012/6/15,15885
al1211,2012/6/18,15870
al1211,2012/6/19,15760
al1211,2012/6/20,15705
al1211,2012/6/21,15635
al1211,2012/6/25,15560
al1211,2012/6/26,15210
al1211,2012/6/27,15020
al1211,2012/6/28,15260
al1211,2012/6/29,15340
al1211,2012/7/2,15465
al1211,2012/7/3,15475
al1211,2012/7/4,15630
al1211,2012/7/5,15675
al1211,2012/7/6,15600
al1211,2012/7/9,15515
al1211,2012/7/10,15580
al1211,2012/7/11,15510
al1211,2012/7/12,15490
al1211,2012/7/13,15485
al1211,2012/7/16,15585
al1211,2012/7/17,15590
al1211,2012/7/18,15550
al1211,2012/7/19,15575
al1211,2012/7/20,15620
al1211,2012/7/23,15400
al1211,2012/7/24,15390
al1211,2012/7/25,15250
al1211,2012/7/26,15325
al1211,2012/7/27,15400
al1211,2012/7/30,15430
al1211,2012/7/31,15440
al1211,2012/8/1,15385
al1211,2012/8/2,15305
al1211,2012/8/3,15235
al1211,2012/8/6,15360
al1211,2012/8/7,15345
al1211,2012/8/8,15405
al1211,2012/8/9,15435
al1211,2012/8/10,15405
al1211,2012/8/13,15375
al1211,2012/8/14,15340
al1211,2012/8/15,15340
al1211,2012/8/16,15240
al1211,2012/8/17,15270
al1211,2012/8/20,15210
al1211,2012/8/21,15225
al1211,2012/8/22,15265
al1211,2012/8/23,15340
al1211,2012/8/24,15355
al1211,2012/8/27,15405
al1211,2012/8/28,15395
al1211,2012/8/29,15415
al1211,2012/8/30,15395
al1211,2012/8/31,15350
al1211,2012/9/3,15415
al1211,2012/9/4,15470
al1211,2012/9/5,15495
al1211,2012/9/6,15585
al1211,2012/9/7,15600
al1211,2012/9/10,15730
al1211,2012/9/11,15710
al1211,2012/9/12,15740
al1211,2012/9/13,15695
al1211,2012/9/14,15840
al1211,2012/9/17,15810
al1211,2012/9/18,15735
al1211,2012/9/19,15745
al1211,2012/9/20,15685
al1211,2012/9/21,15700
al1211,2012/9/24,15640
al1211,2012/9/25,15605
al1211,2012/9/26,15645
al1211,2012/9/27,15625
al1211,2012/9/28,15675
al1211,2012/10/8,15600
al1211,2012/10/9,15560
al1211,2012/10/10,15490
al1211,2012/10/11,15445
al1211,2012/10/12,15410
al1211,2012/10/15,15375
al1211,2012/10/16,15380
al1211,2012/10/17,15375
al1211,2012/10/18,15420
al1211,2012/10/19,15420
al1211,2012/10/22,15365
al1211,2012/10/23,15345
al1211,2012/10/24,15345
al1211,2012/10/25,15335
al1211,2012/10/26,15295
al1211,2012/10/29,15285
al1211,2012/10/30,15195
al1211,2012/10/31,15220
al1211,2012/11/1,15215
al1211,2012/11/2,15225
al1211,2012/11/5,15170
al1211,2012/11/6,15170
al1211,2012/11/7,15165
al1211,2012/11/8,15130
al1211,2012/11/9,15105
al1211,2012/11/12,15055
al1211,2012/11/13,15105
al1211,2012/11/14,15105
al1211,2012/11/15,15155
al1212,2012/1/4,16050
al1212,2012/1/5,16065
al1212,2012/1/6,16065
al1212,2012/1/9,16080
al1212,2012/1/10,16165
al1212,2012/1/11,16515
al1212,2012/1/12,16565
al1212,2012/1/13,16595
al1212,2012/1/16,16635
al1212,2012/1/17,16785
al1212,2012/1/18,16785
al1212,2012/1/19,16765
al1212,2012/1/20,16785
al1212,2012/1/30,16785
al1212,2012/1/31,16785
al1212,2012/2/1,16765
al1212,2012/2/2,16765
al1212,2012/2/3,16770
al1212,2012/2/6,16815
al1212,2012/2/7,16770
al1212,2012/2/8,16785
al1212,2012/2/9,16840
al1212,2012/2/10,16860
al1212,2012/2/13,16860
al1212,2012/2/14,16830
al1212,2012/2/15,16865
al1212,2012/2/16,16760
al1212,2012/2/17,16760
al1212,2012/2/20,16760
al1212,2012/2/21,16795
al1212,2012/2/22,16900
al1212,2012/2/23,16900
al1212,2012/2/24,16830
al1212,2012/2/27,16895
al1212,2012/2/28,16850
al1212,2012/2/29,16860
al1212,2012/3/1,16860
al1212,2012/3/2,16860
al1212,2012/3/5,16860
al1212,2012/3/6,16835
al1212,2012/3/7,16835
al1212,2012/3/8,16810
al1212,2012/3/9,16825
al1212,2012/3/12,16825
al1212,2012/3/13,16825
al1212,2012/3/14,16885
al1212,2012/3/15,16885
al1212,2012/3/16,16855
al1212,2012/3/19,16855
al1212,2012/3/20,16835
al1212,2012/3/21,16835
al1212,2012/3/22,16775
al1212,2012/3/23,16775
al1212,2012/3/26,16775
al1212,2012/3/27,16805
al1212,2012/3/28,16745
al1212,2012/3/29,16745
al1212,2012/3/30,16705
al1212,2012/4/5,16580
al1212,2012/4/6,16590
al1212,2012/4/9,16590
al1212,2012/4/10,16590
al1212,2012/4/11,16485
al1212,2012/4/12,16500
al1212,2012/4/13,16560
al1212,2012/4/16,16435
al1212,2012/4/17,16435
al1212,2012/4/18,16435
al1212,2012/4/19,16275
al1212,2012/4/20,16235
al1212,2012/4/23,16210
al1212,2012/4/24,16225
al1212,2012/4/25,16280
al1212,2012/4/26,16260
al1212,2012/4/27,16260
al1212,2012/5/2,16380
al1212,2012/5/3,16565
al1212,2012/5/4,16480
al1212,2012/5/7,16465
al1212,2012/5/8,16455
al1212,2012/5/9,16320
al1212,2012/5/10,16280
al1212,2012/5/11,16210
al1212,2012/5/14,16210
al1212,2012/5/15,16105
al1212,2012/5/16,16020
al1212,2012/5/17,16095
al1212,2012/5/18,16110
al1212,2012/5/21,16175
al1212,2012/5/22,16150
al1212,2012/5/23,16070
al1212,2012/5/24,16025
al1212,2012/5/25,16070
al1212,2012/5/28,16070
al1212,2012/5/29,16105
al1212,2012/5/30,16050
al1212,2012/5/31,16010
al1212,2012/6/1,15985
al1212,2012/6/4,15900
al1212,2012/6/5,15970
al1212,2012/6/6,15920
al1212,2012/6/7,15920
al1212,2012/6/8,15880
al1212,2012/6/11,15945
al1212,2012/6/12,15875
al1212,2012/6/13,15885
al1212,2012/6/14,15890
al1212,2012/6/15,15890
al1212,2012/6/18,15870
al1212,2012/6/19,15735
al1212,2012/6/20,15700
al1212,2012/6/21,15650
al1212,2012/6/25,15575
al1212,2012/6/26,15290
al1212,2012/6/27,15045
al1212,2012/6/28,15255
al1212,2012/6/29,15345
al1212,2012/7/2,15465
al1212,2012/7/3,15475
al1212,2012/7/4,15630
al1212,2012/7/5,15700
al1212,2012/7/6,15590
al1212,2012/7/9,15515
al1212,2012/7/10,15580
al1212,2012/7/11,15515
al1212,2012/7/12,15495
al1212,2012/7/13,15485
al1212,2012/7/16,15580
al1212,2012/7/17,15590
al1212,2012/7/18,15545
al1212,2012/7/19,15570
al1212,2012/7/20,15620
al1212,2012/7/23,15405
al1212,2012/7/24,15400
al1212,2012/7/25,15260
al1212,2012/7/26,15335
al1212,2012/7/27,15405
al1212,2012/7/30,15420
al1212,2012/7/31,15440
al1212,2012/8/1,15385
al1212,2012/8/2,15300
al1212,2012/8/3,15235
al1212,2012/8/6,15340
al1212,2012/8/7,15335
al1212,2012/8/8,15395
al1212,2012/8/9,15435
al1212,2012/8/10,15400
al1212,2012/8/13,15375
al1212,2012/8/14,15325
al1212,2012/8/15,15325
al1212,2012/8/16,15235
al1212,2012/8/17,15255
al1212,2012/8/20,15185
al1212,2012/8/21,15200
al1212,2012/8/22,15245
al1212,2012/8/23,15315
al1212,2012/8/24,15330
al1212,2012/8/27,15385
al1212,2012/8/28,15385
al1212,2012/8/29,15395
al1212,2012/8/30,15375
al1212,2012/8/31,15330
al1212,2012/9/3,15395
al1212,2012/9/4,15460
al1212,2012/9/5,15495
al1212,2012/9/6,15590
al1212,2012/9/7,15610
al1212,2012/9/10,15755
al1212,2012/9/11,15760
al1212,2012/9/12,15785
al1212,2012/9/13,15740
al1212,2012/9/14,15900
al1212,2012/9/17,15875
al1212,2012/9/18,15785
al1212,2012/9/19,15805
al1212,2012/9/20,15735
al1212,2012/9/21,15740
al1212,2012/9/24,15675
al1212,2012/9/25,15655
al1212,2012/9/26,15690
al1212,2012/9/27,15675
al1212,2012/9/28,15745
al1212,2012/10/8,15655
al1212,2012/10/9,15640
al1212,2012/10/10,15565
al1212,2012/10/11,15510
al1212,2012/10/12,15485
al1212,2012/10/15,15445
al1212,2012/10/16,15460
al1212,2012/10/17,15445
al1212,2012/10/18,15495
al1212,2012/10/19,15495
al1212,2012/10/22,15440
al1212,2012/10/23,15395
al1212,2012/10/24,15390
al1212,2012/10/25,15390
al1212,2012/10/26,15345
al1212,2012/10/29,15350
al1212,2012/10/30,15255
al1212,2012/10/31,15290
al1212,2012/11/1,15290
al1212,2012/11/2,15325
al1212,2012/11/5,15265
al1212,2012/11/6,15265
al1212,2012/11/7,15270
al1212,2012/11/8,15230
al1212,2012/11/9,15205
al1212,2012/11/12,15145
al1212,2012/11/13,15220
al1212,2012/11/14,15215
al1212,2012/11/15,15265
al1212,2012/11/16,15285
al1212,2012/11/19,15260
al1212,2012/11/20,15255
al1212,2012/11/21,15215
al1212,2012/11/22,15180
al1212,2012/11/23,15180
al1212,2012/11/26,15225
al1212,2012/11/27,15230
al1212,2012/11/28,15230
al1212,2012/11/29,15215
al1212,2012/11/30,15240
al1212,2012/12/3,15245
al1212,2012/12/4,15230
al1212,2012/12/5,15155
al1212,2012/12/6,15135
al1212,2012/12/7,15095
al1212,2012/12/10,15100
al1212,2012/12/11,15100
al1212,2012/12/12,15030
al1212,2012/12/13,15015
al1212,2012/12/14,15030
al1212,2012/12/17,15065
al1301,2012/1/16,16595
al1301,2012/1/17,16595
al1301,2012/1/18,16785
al1301,2012/1/19,16765
al1301,2012/1/20,16785
al1301,2012/1/30,16710
al1301,2012/1/31,16830
al1301,2012/2/1,16830
al1301,2012/2/2,16810
al1301,2012/2/3,16810
al1301,2012/2/6,16855
al1301,2012/2/7,16795
al1301,2012/2/8,16820
al1301,2012/2/9,16950
al1301,2012/2/10,16870
al1301,2012/2/13,16900
al1301,2012/2/14,16900
al1301,2012/2/15,16900
al1301,2012/2/16,16900
al1301,2012/2/17,16900
al1301,2012/2/20,16900
al1301,2012/2/21,16875
al1301,2012/2/22,16940
al1301,2012/2/23,16940
al1301,2012/2/24,16910
al1301,2012/2/27,16910
al1301,2012/2/28,16910
al1301,2012/2/29,16910
al1301,2012/3/1,16910
al1301,2012/3/2,16955
al1301,2012/3/5,17045
al1301,2012/3/6,16975
al1301,2012/3/7,16705
al1301,2012/3/8,16880
al1301,2012/3/9,16920
al1301,2012/3/12,16900
al1301,2012/3/13,16900
al1301,2012/3/14,16960
al1301,2012/3/15,16960
al1301,2012/3/16,16930
al1301,2012/3/19,16930
al1301,2012/3/20,16940
al1301,2012/3/21,16890
al1301,2012/3/22,16865
al1301,2012/3/23,16810
al1301,2012/3/26,16810
al1301,2012/3/27,16810
al1301,2012/3/28,16810
al1301,2012/3/29,16735
al1301,2012/3/30,16730
al1301,2012/4/5,16665
al1301,2012/4/6,16680
al1301,2012/4/9,16755
al1301,2012/4/10,16725
al1301,2012/4/11,16590
al1301,2012/4/12,16590
al1301,2012/4/13,16590
al1301,2012/4/16,16500
al1301,2012/4/17,16475
al1301,2012/4/18,16470
al1301,2012/4/19,16320
al1301,2012/4/20,16320
al1301,2012/4/23,16245
al1301,2012/4/24,16295
al1301,2012/4/25,16330
al1301,2012/4/26,16330
al1301,2012/4/27,16360
al1301,2012/5/2,16430
al1301,2012/5/3,16555
al1301,2012/5/4,16500
al1301,2012/5/7,16480
al1301,2012/5/8,16480
al1301,2012/5/9,16330
al1301,2012/5/10,16315
al1301,2012/5/11,16250
al1301,2012/5/14,16165
al1301,2012/5/15,16110
al1301,2012/5/16,16055
al1301,2012/5/17,16075
al1301,2012/5/18,16110
al1301,2012/5/21,16180
al1301,2012/5/22,16195
al1301,2012/5/23,16040
al1301,2012/5/24,16040
al1301,2012/5/25,16090
al1301,2012/5/28,16105
al1301,2012/5/29,16110
al1301,2012/5/30,16080
al1301,2012/5/31,16045
al1301,2012/6/1,15995
al1301,2012/6/4,15950
al1301,2012/6/5,15995
al1301,2012/6/6,15920
al1301,2012/6/7,15920
al1301,2012/6/8,15905
al1301,2012/6/11,15955
al1301,2012/6/12,15865
al1301,2012/6/13,15875
al1301,2012/6/14,15880
al1301,2012/6/15,15890
al1301,2012/6/18,15865
al1301,2012/6/19,15785
al1301,2012/6/20,15745
al1301,2012/6/21,15655
al1301,2012/6/25,15580
al1301,2012/6/26,15250
al1301,2012/6/27,15040
al1301,2012/6/28,15280
al1301,2012/6/29,15355
al1301,2012/7/2,15485
al1301,2012/7/3,15500
al1301,2012/7/4,15630
al1301,2012/7/5,15685
al1301,2012/7/6,15585
al1301,2012/7/9,15515
al1301,2012/7/10,15570
al1301,2012/7/11,15495
al1301,2012/7/12,15495
al1301,2012/7/13,15495
al1301,2012/7/16,15580
al1301,2012/7/17,15595
al1301,2012/7/18,15560
al1301,2012/7/19,15575
al1301,2012/7/20,15620
al1301,2012/7/23,15430
al1301,2012/7/24,15410
al1301,2012/7/25,15275
al1301,2012/7/26,15340
al1301,2012/7/27,15425
al1301,2012/7/30,15415
al1301,2012/7/31,15450
al1301,2012/8/1,15390
al1301,2012/8/2,15315
al1301,2012/8/3,15255
al1301,2012/8/6,15335
al1301,2012/8/7,15350
al1301,2012/8/8,15405
al1301,2012/8/9,15445
al1301,2012/8/10,15410
al1301,2012/8/13,15390
al1301,2012/8/14,15345
al1301,2012/8/15,15340
al1301,2012/8/16,15250
al1301,2012/8/17,15270
al1301,2012/8/20,15200
al1301,2012/8/21,15210
al1301,2012/8/22,15250
al1301,2012/8/23,15315
al1301,2012/8/24,15335
al1301,2012/8/27,15380
al1301,2012/8/28,15385
al1301,2012/8/29,15400
al1301,2012/8/30,15380
al1301,2012/8/31,15330
al1301,2012/9/3,15395
al1301,2012/9/4,15455
al1301,2012/9/5,15495
al1301,2012/9/6,15605
al1301,2012/9/7,15620
al1301,2012/9/10,15785
al1301,2012/9/11,15795
al1301,2012/9/12,15825
al1301,2012/9/13,15780
al1301,2012/9/14,15945
al1301,2012/9/17,15905
al1301,2012/9/18,15815
al1301,2012/9/19,15825
al1301,2012/9/20,15745
al1301,2012/9/21,15750
al1301,2012/9/24,15680
al1301,2012/9/25,15665
al1301,2012/9/26,15720
al1301,2012/9/27,15695
al1301,2012/9/28,15790
al1301,2012/10/8,15695
al1301,2012/10/9,15695
al1301,2012/10/10,15605
al1301,2012/10/11,15550
al1301,2012/10/12,15520
al1301,2012/10/15,15490
al1301,2012/10/16,15500
al1301,2012/10/17,15475
al1301,2012/10/18,15540
al1301,2012/10/19,15535
al1301,2012/10/22,15470
al1301,2012/10/23,15410
al1301,2012/10/24,15405
al1301,2012/10/25,15405
al1301,2012/10/26,15340
al1301,2012/10/29,15365
al1301,2012/10/30,15275
al1301,2012/10/31,15315
al1301,2012/11/1,15305
al1301,2012/11/2,15350
al1301,2012/11/5,15295
al1301,2012/11/6,15300
al1301,2012/11/7,15310
al1301,2012/11/8,15275
al1301,2012/11/9,15260
al1301,2012/11/12,15205
al1301,2012/11/13,15310
al1301,2012/11/14,15310
al1301,2012/11/15,15360
al1301,2012/11/16,15375
al1301,2012/11/19,15350
al1301,2012/11/20,15345
al1301,2012/11/21,15290
al1301,2012/11/22,15265
al1301,2012/11/23,15270
al1301,2012/11/26,15320
al1301,2012/11/27,15330
al1301,2012/11/28,15330
al1301,2012/11/29,15320
al1301,2012/11/30,15370
al1301,2012/12/3,15385
al1301,2012/12/4,15335
al1301,2012/12/5,15275
al1301,2012/12/6,15260
al1301,2012/12/7,15210
al1301,2012/12/10,15235
al1301,2012/12/11,15230
al1301,2012/12/12,15165
al1301,2012/12/13,15160
al1301,2012/12/14,15175
al1301,2012/12/17,15185
al1301,2012/12/18,15145
al1301,2012/12/19,15105
al1301,2012/12/20,15085
al1301,2012/12/21,15090
al1301,2012/12/24,15125
al1301,2012/12/25,15105
al1301,2012/12/26,15105
al1301,2012/12/27,15120
al1301,2012/12/28,15110
al1301,2012/12/31,15120
al1302,2012/2/16,16900
al1302,2012/2/17,16900
al1302,2012/2/20,16900
al1302,2012/2/21,16875
al1302,2012/2/22,16940
al1302,2012/2/23,16940
al1302,2012/2/24,16890
al1302,2012/2/27,17000
al1302,2012/2/28,17000
al1302,2012/2/29,17000
al1302,2012/3/1,17000
al1302,2012/3/2,17000
al1302,2012/3/5,17000
al1302,2012/3/6,17000
al1302,2012/3/7,17000
al1302,2012/3/8,17000
al1302,2012/3/9,17000
al1302,2012/3/12,17000
al1302,2012/3/13,17000
al1302,2012/3/14,17040
al1302,2012/3/15,17040
al1302,2012/3/16,17010
al1302,2012/3/19,17000
al1302,2012/3/20,16995
al1302,2012/3/21,16995
al1302,2012/3/22,16995
al1302,2012/3/23,16995
al1302,2012/3/26,16950
al1302,2012/3/27,16950
al1302,2012/3/28,16950
al1302,2012/3/29,16860
al1302,2012/3/30,16825
al1302,2012/4/5,16760
al1302,2012/4/6,16785
al1302,2012/4/9,16900
al1302,2012/4/10,16900
al1302,2012/4/11,16670
al1302,2012/4/12,16670
al1302,2012/4/13,16720
al1302,2012/4/16,16580
al1302,2012/4/17,16525
al1302,2012/4/18,16525
al1302,2012/4/19,16525
al1302,2012/4/20,16525
al1302,2012/4/23,16380
al1302,2012/4/24,16380
al1302,2012/4/25,16395
al1302,2012/4/26,16395
al1302,2012/4/27,16425
al1302,2012/5/2,16465
al1302,2012/5/3,16630
al1302,2012/5/4,16550
al1302,2012/5/7,16535
al1302,2012/5/8,16535
al1302,2012/5/9,16485
al1302,2012/5/10,16485
al1302,2012/5/11,16230
al1302,2012/5/14,16185
al1302,2012/5/15,16115
al1302,2012/5/16,16115
al1302,2012/5/17,16115
al1302,2012/5/18,16150
al1302,2012/5/21,16190
al1302,2012/5/22,16190
al1302,2012/5/23,16190
al1302,2012/5/24,16100
al1302,2012/5/25,16100
al1302,2012/5/28,16100
al1302,2012/5/29,16100
al1302,2012/5/30,16100
al1302,2012/5/31,16060
al1302,2012/6/1,16015
al1302,2012/6/4,16055
al1302,2012/6/5,16100
al1302,2012/6/6,15995
al1302,2012/6/7,15925
al1302,2012/6/8,15930
al1302,2012/6/11,16000
al1302,2012/6/12,15900
al1302,2012/6/13,15870
al1302,2012/6/14,15870
al1302,2012/6/15,15870
al1302,2012/6/18,15885
al1302,2012/6/19,15800
al1302,2012/6/20,15745
al1302,2012/6/21,15620
al1302,2012/6/25,15610
al1302,2012/6/26,15275
al1302,2012/6/27,15105
al1302,2012/6/28,15370
al1302,2012/6/29,15330
al1302,2012/7/2,15455
al1302,2012/7/3,15485
al1302,2012/7/4,15665
al1302,2012/7/5,15750
al1302,2012/7/6,15585
al1302,2012/7/9,15500
al1302,2012/7/10,15510
al1302,2012/7/11,15505
al1302,2012/7/12,15510
al1302,2012/7/13,15460
al1302,2012/7/16,15585
al1302,2012/7/17,15600
al1302,2012/7/18,15565
al1302,2012/7/19,15590
al1302,2012/7/20,15620
al1302,2012/7/23,15395
al1302,2012/7/24,15450
al1302,2012/7/25,15305
al1302,2012/7/26,15375
al1302,2012/7/27,15430
al1302,2012/7/30,15455
al1302,2012/7/31,15455
al1302,2012/8/1,15410
al1302,2012/8/2,15350
al1302,2012/8/3,15325
al1302,2012/8/6,15345
al1302,2012/8/7,15350
al1302,2012/8/8,15415
al1302,2012/8/9,15450
al1302,2012/8/10,15450
al1302,2012/8/13,15390
al1302,2012/8/14,15375
al1302,2012/8/15,15365
al1302,2012/8/16,15245
al1302,2012/8/17,15280
al1302,2012/8/20,15240
al1302,2012/8/21,15215
al1302,2012/8/22,15240
al1302,2012/8/23,15320
al1302,2012/8/24,15345
al1302,2012/8/27,15365
al1302,2012/8/28,15385
al1302,2012/8/29,15400
al1302,2012/8/30,15385
al1302,2012/8/31,15330
al1302,2012/9/3,15395
al1302,2012/9/4,15455
al1302,2012/9/5,15505
al1302,2012/9/6,15605
al1302,2012/9/7,15625
al1302,2012/9/10,15820
al1302,2012/9/11,15815
al1302,2012/9/12,15855
al1302,2012/9/13,15815
al1302,2012/9/14,15990
al1302,2012/9/17,15955
al1302,2012/9/18,15865
al1302,2012/9/19,15860
al1302,2012/9/20,15750
al1302,2012/9/21,15745
al1302,2012/9/24,15680
al1302,2012/9/25,15665
al1302,2012/9/26,15730
al1302,2012/9/27,15690
al1302,2012/9/28,15790
al1302,2012/10/8,15700
al1302,2012/10/9,15720
al1302,2012/10/10,15635
al1302,2012/10/11,15580
al1302,2012/10/12,15555
al1302,2012/10/15,15530
al1302,2012/10/16,15540
al1302,2012/10/17,15500
al1302,2012/10/18,15560
al1302,2012/10/19,15555
al1302,2012/10/22,15485
al1302,2012/10/23,15415
al1302,2012/10/24,15415
al1302,2012/10/25,15415
al1302,2012/10/26,15350
al1302,2012/10/29,15365
al1302,2012/10/30,15280
al1302,2012/10/31,15325
al1302,2012/11/1,15320
al1302,2012/11/2,15375
al1302,2012/11/5,15305
al1302,2012/11/6,15305
al1302,2012/11/7,15320
al1302,2012/11/8,15285
al1302,2012/11/9,15280
al1302,2012/11/12,15235
al1302,2012/11/13,15340
al1302,2012/11/14,15355
al1302,2012/11/15,15405
al1302,2012/11/16,15430
al1302,2012/11/19,15410
al1302,2012/11/20,15395
al1302,2012/11/21,15325
al1302,2012/11/22,15300
al1302,2012/11/23,15320
al1302,2012/11/26,15375
al1302,2012/11/27,15405
al1302,2012/11/28,15400
al1302,2012/11/29,15385
al1302,2012/11/30,15450
al1302,2012/12/3,15470
al1302,2012/12/4,15440
al1302,2012/12/5,15380
al1302,2012/12/6,15360
al1302,2012/12/7,15310
al1302,2012/12/10,15340
al1302,2012/12/11,15330
al1302,2012/12/12,15270
al1302,2012/12/13,15285
al1302,2012/12/14,15305
al1302,2012/12/17,15315
al1302,2012/12/18,15250
al1302,2012/12/19,15205
al1302,2012/12/20,15170
al1302,2012/12/21,15165
al1302,2012/12/24,15210
al1302,2012/12/25,15200
al1302,2012/12/26,15205
