合约,日期,结算价
al1409,2013/12/17,13940
al1409,2013/12/18,13945
al1409,2013/12/19,13935
al1409,2013/12/20,13950
al1409,2013/12/23,13960
al1409,2013/12/24,13960
al1409,2013/12/25,13960
al1409,2013/12/26,13935
al1409,2013/12/27,13970
al1409,2013/12/30,14060
al1409,2013/12/31,13955
al1410,2013/10/16,14325
al1410,2013/10/17,14325
al1410,2013/10/18,14320
al1410,2013/10/21,14385
al1410,2013/10/22,14385
al1410,2013/10/23,14385
al1410,2013/10/24,14360
al1410,2013/10/25,14285
al1410,2013/10/28,14285
al1410,2013/10/29,14285
al1410,2013/10/30,14340
al1410,2013/10/31,14450
al1410,2013/11/1,14440
al1410,2013/11/4,14440
al1410,2013/11/5,14405
al1410,2013/11/6,14405
al1410,2013/11/7,14405
al1410,2013/11/8,14390
al1410,2013/11/11,14390
al1410,2013/11/12,14390
al1410,2013/11/13,14390
al1410,2013/11/14,14350
al1410,2013/11/15,14405
al1410,2013/11/18,14395
al1410,2013/11/19,14330
al1410,2013/11/20,14355
al1410,2013/11/21,14275
al1410,2013/11/22,14270
al1410,2013/11/25,14235
al1410,2013/11/26,14205
al1410,2013/11/27,14185
al1410,2013/11/28,14115
al1410,2013/11/29,14125
al1410,2013/12/2,14125
al1410,2013/12/3,14110
al1410,2013/12/4,14110
al1410,2013/12/5,14110
al1410,2013/12/6,14030
al1410,2013/12/9,14030
al1410,2013/12/10,14030
al1410,2013/12/11,14050
al1410,2013/12/12,14050
al1410,2013/12/13,13980
al1410,2013/12/16,13975
al1410,2013/12/17,13940
al1410,2013/12/18,13950
al1410,2013/12/19,13935
al1410,2013/12/20,13935
al1410,2013/12/23,13970
al1410,2013/12/24,13960
al1410,2013/12/25,13960
al1410,2013/12/26,13960
al1410,2013/12/27,13940
al1410,2013/12/30,14065
al1410,2013/12/31,13970
al1411,2013/11/18,14395
al1411,2013/11/19,14350
al1411,2013/11/20,14375
al1411,2013/11/21,14295
al1411,2013/11/22,14290
al1411,2013/11/25,14290
al1411,2013/11/26,14260
al1411,2013/11/27,14240
al1411,2013/11/28,14240
al1411,2013/11/29,14170
al1411,2013/12/2,14215
al1411,2013/12/3,14215
al1411,2013/12/4,14160
al1411,2013/12/5,14155
al1411,2013/12/6,14070
al1411,2013/12/9,14065
al1411,2013/12/10,14065
al1411,2013/12/11,14065
al1411,2013/12/12,14100
al1411,2013/12/13,14000
al1411,2013/12/16,13985
al1411,2013/12/17,13985
al1411,2013/12/18,13995
al1411,2013/12/19,13995
al1411,2013/12/20,14010
al1411,2013/12/23,14010
al1411,2013/12/24,13970
al1411,2013/12/25,14010
al1411,2013/12/26,13980
al1411,2013/12/27,13955
al1411,2013/12/30,14070
al1411,2013/12/31,13970
al1412,2013/12/17,13985
al1412,2013/12/18,13985
al1412,2013/12/19,14000
al1412,2013/12/20,14015
al1412,2013/12/23,14015
al1412,2013/12/24,14015
al1412,2013/12/25,14025
al1412,2013/12/26,13950
al1412,2013/12/27,13930
al1412,2013/12/30,14000
al1412,2013/12/31,13995
au1301,2013/1/4,329
au1301,2013/1/7,333.16
au1301,2013/1/8,330.68
au1301,2013/1/9,333.07
au1301,2013/1/10,331.68
au1301,2013/1/11,334.11
au1301,2013/1/14,332.4
au1301,2013/1/15,333.9
au1302,2013/1/4,331.6
au1302,2013/1/7,333.89
au1302,2013/1/8,331.67
au1302,2013/1/9,333.61
au1302,2013/1/10,332.7
au1302,2013/1/11,335.97
au1302,2013/1/14,334.08
au1302,2013/1/15,335.01
au1302,2013/1/16,337.67
au1302,2013/1/17,337.52
au1302,2013/1/18,338.42
au1302,2013/1/21,338.8
au1302,2013/1/22,338.8
au1302,2013/1/23,339.25
au1302,2013/1/24,335.8
au1302,2013/1/25,334.87
au1302,2013/1/28,333.73
au1302,2013/1/29,334.2
au1302,2013/1/30,335.27
au1302,2013/1/31,335.92
au1302,2013/2/1,335.92
au1302,2013/2/4,336
au1302,2013/2/5,336.5
au1302,2013/2/6,336.5
au1302,2013/2/7,336.5
au1302,2013/2/8,336.5
au1302,2013/2/18,336.5
au1303,2013/1/4,332.34
au1303,2013/1/7,335.17
au1303,2013/1/8,332.91
au1303,2013/1/9,334.84
au1303,2013/1/10,334.75
au1303,2013/1/11,337.48
au1303,2013/1/14,335.8
au1303,2013/1/15,335.85
au1303,2013/1/16,338.28
au1303,2013/1/17,338.28
au1303,2013/1/18,339.03
au1303,2013/1/21,339.53
au1303,2013/1/22,339.66
au1303,2013/1/23,340.13
au1303,2013/1/24,338
au1303,2013/1/25,335.32
au1303,2013/1/28,334.32
au1303,2013/1/29,335.49
au1303,2013/1/30,336.24
au1303,2013/1/31,339.1
au1303,2013/2/1,335.03
au1303,2013/2/4,335.82
au1303,2013/2/5,337.16
au1303,2013/2/6,337.2
au1303,2013/2/7,337.2
au1303,2013/2/8,337.2
au1303,2013/2/18,326.65
au1303,2013/2/19,326.21
au1303,2013/2/20,325.2
au1303,2013/2/21,316.46
au1303,2013/2/22,320.46
au1303,2013/2/25,320.97
au1303,2013/2/26,321.99
au1303,2013/2/27,325.27
au1303,2013/2/28,321.98
au1303,2013/3/1,321.98
au1303,2013/3/4,318.15
au1303,2013/3/5,318.15
au1303,2013/3/6,318.64
au1303,2013/3/7,318.64
au1303,2013/3/8,317.02
au1303,2013/3/11,318.12
au1303,2013/3/12,319.45
au1303,2013/3/13,319.45
au1303,2013/3/14,319.45
au1303,2013/3/15,318
au1304,2013/1/4,334.01
au1304,2013/1/7,337.91
au1304,2013/1/8,334.95
au1304,2013/1/9,336.85
au1304,2013/1/10,336.85
au1304,2013/1/11,339.52
au1304,2013/1/14,337.82
au1304,2013/1/15,345.26
au1304,2013/1/16,341.18
au1304,2013/1/17,340.21
au1304,2013/1/18,340.97
au1304,2013/1/21,341.53
au1304,2013/1/22,341.53
au1304,2013/1/23,342.49
au1304,2013/1/24,340.31
au1304,2013/1/25,338.81
au1304,2013/1/28,337.33
au1304,2013/1/29,336.38
au1304,2013/1/30,337.33
au1304,2013/1/31,338.72
au1304,2013/2/1,336.6
au1304,2013/2/4,336.6
au1304,2013/2/5,339.23
au1304,2013/2/6,339.07
au1304,2013/2/7,340.31
au1304,2013/2/8,340.31
au1304,2013/2/18,328.33
au1304,2013/2/19,327.64
au1304,2013/2/20,325.14
au1304,2013/2/21,319.92
au1304,2013/2/22,321.95
au1304,2013/2/25,322.46
au1304,2013/2/26,322.64
au1304,2013/2/27,325.08
au1304,2013/2/28,321.79
au1304,2013/3/1,322.01
au1304,2013/3/4,318.18
au1304,2013/3/5,318.18
au1304,2013/3/6,318.28
au1304,2013/3/7,318.28
au1304,2013/3/8,318.28
au1304,2013/3/11,318.68
au1304,2013/3/12,318.68
au1304,2013/3/13,318.68
au1304,2013/3/14,320.97
au1304,2013/3/15,320.97
au1304,2013/3/18,321.18
au1304,2013/3/19,321.77
au1304,2013/3/20,323.73
au1304,2013/3/21,323.25
au1304,2013/3/22,323.58
au1304,2013/3/25,323.48
au1304,2013/3/26,320.65
au1304,2013/3/27,320.2
au1304,2013/3/28,321.03
au1304,2013/3/29,318.61
au1304,2013/4/1,319.5
au1304,2013/4/2,319.5
au1304,2013/4/3,319.5
au1304,2013/4/8,315
au1304,2013/4/9,315
au1304,2013/4/10,315
au1304,2013/4/11,315
au1304,2013/4/12,315
au1304,2013/4/15,315
au1305,2013/1/4,335.6
au1305,2013/1/7,337.92
au1305,2013/1/8,335.81
au1305,2013/1/9,338.08
au1305,2013/1/10,337.59
au1305,2013/1/11,340.53
au1305,2013/1/14,338.98
au1305,2013/1/15,340.2
au1305,2013/1/16,341.79
au1305,2013/1/17,340.7
au1305,2013/1/18,342.53
au1305,2013/1/21,342.54
au1305,2013/1/22,343.32
au1305,2013/1/23,343.6
au1305,2013/1/24,340.62
au1305,2013/1/25,337.89
au1305,2013/1/28,337.34
au1305,2013/1/29,336.55
au1305,2013/1/30,337.62
au1305,2013/1/31,339.17
au1305,2013/2/1,336.71
au1305,2013/2/4,338.73
au1305,2013/2/5,339.53
au1305,2013/2/6,339.06
au1305,2013/2/7,339.73
au1305,2013/2/8,339.24
au1305,2013/2/18,327.79
au1305,2013/2/19,328.88
au1305,2013/2/20,327.52
au1305,2013/2/21,318.49
au1305,2013/2/22,322.17
au1305,2013/2/25,322.52
au1305,2013/2/26,324.85
au1305,2013/2/27,326.91
au1305,2013/2/28,324.99
au1305,2013/3/1,321.81
au1305,2013/3/4,321.72
au1305,2013/3/5,321.26
au1305,2013/3/6,321.44
au1305,2013/3/7,321.44
au1305,2013/3/8,321.44
au1305,2013/3/11,321.44
au1305,2013/3/12,321.17
au1305,2013/3/13,323.44
au1305,2013/3/14,321.57
au1305,2013/3/15,321.57
au1305,2013/3/18,322.52
au1305,2013/3/19,322.52
au1305,2013/3/20,325.47
au1305,2013/3/21,324.59
au1305,2013/3/22,324.59
au1305,2013/3/25,324.11
au1305,2013/3/26,323.57
au1305,2013/3/27,323.08
au1305,2013/3/28,322.59
au1305,2013/3/29,320.61
au1305,2013/4/1,321.18
au1305,2013/4/2,322.44
au1305,2013/4/3,314.04
au1305,2013/4/8,317.74
au1305,2013/4/9,316.91
au1305,2013/4/10,317.88
au1305,2013/4/11,313.2
au1305,2013/4/12,312.6
au1305,2013/4/15,312.6
au1305,2013/4/16,296.97
au1305,2013/4/17,282.12
au1305,2013/4/18,269.33
au1305,2013/4/19,280.9
au1305,2013/4/22,283.51
au1305,2013/4/23,282.96
au1305,2013/4/24,284.31
au1305,2013/4/25,289.39
au1305,2013/4/26,297.07
au1305,2013/5/2,293.42
au1305,2013/5/3,293.03
au1305,2013/5/6,293.03
au1305,2013/5/7,293.03
au1305,2013/5/8,293.03
au1305,2013/5/9,293.03
au1305,2013/5/10,293.03
au1305,2013/5/13,293.03
au1305,2013/5/14,284.88
au1305,2013/5/15,284.88
au1306,2013/1/4,336.32
au1306,2013/1/7,338.78
au1306,2013/1/8,336.63
au1306,2013/1/9,338.91
au1306,2013/1/10,338.12
au1306,2013/1/11,341.45
au1306,2013/1/14,339.85
au1306,2013/1/15,340.9
au1306,2013/1/16,343.16
au1306,2013/1/17,342.29
au1306,2013/1/18,344.16
au1306,2013/1/21,344.11
au1306,2013/1/22,344.73
au1306,2013/1/23,344.84
au1306,2013/1/24,341.98
au1306,2013/1/25,339.45
au1306,2013/1/28,338.19
au1306,2013/1/29,338.4
au1306,2013/1/30,339.31
au1306,2013/1/31,341.53
au1306,2013/2/1,338.29
au1306,2013/2/4,340.05
au1306,2013/2/5,341.29
au1306,2013/2/6,340.62
au1306,2013/2/7,341.85
au1306,2013/2/8,340.49
au1306,2013/2/18,329.8
au1306,2013/2/19,329.76
au1306,2013/2/20,328.79
au1306,2013/2/21,319.92
au1306,2013/2/22,323.74
au1306,2013/2/25,323.94
au1306,2013/2/26,325.53
au1306,2013/2/27,328.57
au1306,2013/2/28,326.17
au1306,2013/3/1,323.13
au1306,2013/3/4,323.05
au1306,2013/3/5,322.88
au1306,2013/3/6,322.56
au1306,2013/3/7,323.06
au1306,2013/3/8,321.73
au1306,2013/3/11,322.33
au1306,2013/3/12,322.35
au1306,2013/3/13,324.04
au1306,2013/3/14,322.84
au1306,2013/3/15,323.78
au1306,2013/3/18,324.18
au1306,2013/3/19,325.25
au1306,2013/3/20,326.7
au1306,2013/3/21,325.82
au1306,2013/3/22,326.73
au1306,2013/3/25,325.96
au1306,2013/3/26,324.69
au1306,2013/3/27,323.74
au1306,2013/3/28,325.24
au1306,2013/3/29,322.86
au1306,2013/4/1,323.69
au1306,2013/4/2,324.11
au1306,2013/4/3,316.98
au1306,2013/4/8,318.87
au1306,2013/4/9,318.53
au1306,2013/4/10,320.39
au1306,2013/4/11,314.39
au1306,2013/4/12,314.67
au1306,2013/4/15,298.95
au1306,2013/4/16,275.63
au1306,2013/4/17,275.29
au1306,2013/4/18,271.48
au1306,2013/4/19,280.33
au1306,2013/4/22,283.55
au1306,2013/4/23,282.17
au1306,2013/4/24,283.67
au1306,2013/4/25,287.79
au1306,2013/4/26,296.04
au1306,2013/5/2,289.53
au1306,2013/5/3,293.63
au1306,2013/5/6,294.32
au1306,2013/5/7,291.57
au1306,2013/5/8,289.66
au1306,2013/5/9,293.57
au1306,2013/5/10,290.74
au1306,2013/5/13,286.46
au1306,2013/5/14,288.03
au1306,2013/5/15,284.68
au1306,2013/5/16,279.77
au1306,2013/5/17,279.24
au1306,2013/5/20,272.92
au1306,2013/5/21,281.6
au1306,2013/5/22,280.09
au1306,2013/5/23,277.42
au1306,2013/5/24,280.41
au1306,2013/5/27,279.85
au1306,2013/5/28,279.67
au1306,2013/5/29,278.63
au1306,2013/5/30,280.76
au1306,2013/5/31,283.91
au1306,2013/6/3,279.41
au1306,2013/6/4,282.31
au1306,2013/6/5,279.85
au1306,2013/6/6,279.23
au1306,2013/6/7,280.33
au1306,2013/6/13,280.33
au1306,2013/6/14,275.4
au1306,2013/6/17,276.3
au1307,2013/1/4,337.01
au1307,2013/1/7,339.48
au1307,2013/1/8,337.32
au1307,2013/1/9,339.61
au1307,2013/1/10,339.26
au1307,2013/1/11,342.6
au1307,2013/1/14,340.99
au1307,2013/1/15,341.66
au1307,2013/1/16,343.92
au1307,2013/1/17,343.05
au1307,2013/1/18,345.21
au1307,2013/1/21,345.26
au1307,2013/1/22,345.35
au1307,2013/1/23,345.46
au1307,2013/1/24,342.59
au1307,2013/1/25,340.5
au1307,2013/1/28,339.23
au1307,2013/1/29,339.44
au1307,2013/1/30,339.65
au1307,2013/1/31,341.87
au1307,2013/2/1,338.63
au1307,2013/2/4,340.39
au1307,2013/2/5,341.63
au1307,2013/2/6,340.96
au1307,2013/2/7,342.19
au1307,2013/2/8,340.82
au1307,2013/2/18,330.65
au1307,2013/2/19,330.61
au1307,2013/2/20,327.9
au1307,2013/2/21,320.84
au1307,2013/2/22,324.77
au1307,2013/2/25,324.77
au1307,2013/2/26,325.87
au1307,2013/2/27,329.35
au1307,2013/2/28,329
au1307,2013/3/1,323.74
au1307,2013/3/4,323.66
au1307,2013/3/5,323.49
au1307,2013/3/6,323.06
au1307,2013/3/7,323.06
au1307,2013/3/8,323.06
au1307,2013/3/11,322.66
au1307,2013/3/12,322.66
au1307,2013/3/13,323.87
au1307,2013/3/14,323.64
au1307,2013/3/15,323.64
au1307,2013/3/18,323.64
au1307,2013/3/19,325.44
au1307,2013/3/20,326.97
au1307,2013/3/21,325.86
au1307,2013/3/22,325.86
au1307,2013/3/25,325.86
au1307,2013/3/26,325.32
au1307,2013/3/27,324.29
au1307,2013/3/28,325.49
au1307,2013/3/29,323.85
au1307,2013/4/1,323.02
au1307,2013/4/2,324.63
au1307,2013/4/3,317.78
au1307,2013/4/8,319.55
au1307,2013/4/9,319.21
au1307,2013/4/10,321.25
au1307,2013/4/11,315.71
au1307,2013/4/12,315.99
au1307,2013/4/15,300.19
au1307,2013/4/16,276.75
au1307,2013/4/17,276.64
au1307,2013/4/18,270.96
au1307,2013/4/19,282.52
au1307,2013/4/22,283.34
au1307,2013/4/23,283.43
au1307,2013/4/24,283.81
au1307,2013/4/25,287.44
au1307,2013/4/26,294.76
au1307,2013/5/2,288.78
au1307,2013/5/3,292.72
au1307,2013/5/6,293.18
au1307,2013/5/7,290.6
au1307,2013/5/8,289.41
au1307,2013/5/9,293.17
au1307,2013/5/10,292.92
au1307,2013/5/13,284.75
au1307,2013/5/14,287.49
au1307,2013/5/15,284.52
au1307,2013/5/16,279.34
au1307,2013/5/17,278.37
au1307,2013/5/20,269.5
au1307,2013/5/21,280.4
au1307,2013/5/22,280.4
au1307,2013/5/23,278
au1307,2013/5/24,279.14
au1307,2013/5/27,279.94
au1307,2013/5/28,279.76
au1307,2013/5/29,278.84
au1307,2013/5/30,280.87
au1307,2013/5/31,284.2
au1307,2013/6/3,279.61
au1307,2013/6/4,282.07
au1307,2013/6/5,281.27
au1307,2013/6/6,280.64
au1307,2013/6/7,282.4
au1307,2013/6/13,279.39
au1307,2013/6/14,274.47
au1307,2013/6/17,278.8
au1307,2013/6/18,275.84
au1307,2013/6/19,275.16
au1307,2013/6/20,270.24
au1307,2013/6/21,257.46
au1307,2013/6/24,257.32
au1307,2013/6/25,257.95
au1307,2013/6/26,256.45
au1307,2013/6/27,249.6
au1307,2013/6/28,243.1
au1307,2013/7/1,251.1
au1307,2013/7/2,251.1
au1307,2013/7/3,251.1
au1307,2013/7/4,251.1
au1307,2013/7/5,251.1
au1307,2013/7/8,251.1
au1307,2013/7/9,252.5
au1307,2013/7/10,252.5
au1307,2013/7/11,252.5
au1307,2013/7/12,252.5
au1307,2013/7/15,252.5
au1308,2013/1/4,338.35
au1308,2013/1/7,340.83
au1308,2013/1/8,338.67
au1308,2013/1/9,340.96
au1308,2013/1/10,341.47
au1308,2013/1/11,343.41
au1308,2013/1/14,341.8
au1308,2013/1/15,343.22
au1308,2013/1/16,345.01
au1308,2013/1/17,344.14
au1308,2013/1/18,346.31
au1308,2013/1/21,346.36
au1308,2013/1/22,345.83
au1308,2013/1/23,345.94
au1308,2013/1/24,343.5
au1308,2013/1/25,342.09
au1308,2013/1/28,340.51
au1308,2013/1/29,341.07
au1308,2013/1/30,341.27
au1308,2013/1/31,341.27
au1308,2013/2/1,338.03
au1308,2013/2/4,341.6
au1308,2013/2/5,342.87
au1308,2013/2/6,341.85
au1308,2013/2/7,343.01
au1308,2013/2/8,341.64
au1308,2013/2/18,333.18
au1308,2013/2/19,332.09
au1308,2013/2/20,330.48
au1308,2013/2/21,321.91
au1308,2013/2/22,325.39
au1308,2013/2/25,325.89
au1308,2013/2/26,326.51
au1308,2013/2/27,330.01
au1308,2013/2/28,330.01
au1308,2013/3/1,324.2
au1308,2013/3/4,323.5
au1308,2013/3/5,323.33
au1308,2013/3/6,323.74
au1308,2013/3/7,323.74
au1308,2013/3/8,322.72
au1308,2013/3/11,323.29
au1308,2013/3/12,323.29
au1308,2013/3/13,325.24
au1308,2013/3/14,323.86
au1308,2013/3/15,324.8
au1308,2013/3/18,324.83
au1308,2013/3/19,326.64
au1308,2013/3/20,327.41
au1308,2013/3/21,327.41
au1308,2013/3/22,327.41
au1308,2013/3/25,327.41
au1308,2013/3/26,325.99
au1308,2013/3/27,325.23
au1308,2013/3/28,326.43
au1308,2013/3/29,324.78
au1308,2013/4/1,323.94
au1308,2013/4/2,325.55
au1308,2013/4/3,318.17
au1308,2013/4/8,319.76
au1308,2013/4/9,319.67
au1308,2013/4/10,321.52
au1308,2013/4/11,316.05
au1308,2013/4/12,316.42
au1308,2013/4/15,300.59
au1308,2013/4/16,285.56
au1308,2013/4/17,275.6
au1308,2013/4/18,272.59
au1308,2013/4/19,280.92
au1308,2013/4/22,284.17
au1308,2013/4/23,282.96
au1308,2013/4/24,284.42
au1308,2013/4/25,286.66
au1308,2013/4/26,295.34
au1308,2013/5/2,288.74
au1308,2013/5/3,292.13
au1308,2013/5/6,293.93
au1308,2013/5/7,291.4
au1308,2013/5/8,291.4
au1308,2013/5/9,293.27
au1308,2013/5/10,289.71
au1308,2013/5/13,286.16
au1308,2013/5/14,288.07
au1308,2013/5/15,283.11
au1308,2013/5/16,279.51
au1308,2013/5/17,278.44
au1308,2013/5/20,271.27
au1308,2013/5/21,278.98
au1308,2013/5/22,278.54
au1308,2013/5/23,275.18
au1308,2013/5/24,279.42
au1308,2013/5/27,279.39
au1308,2013/5/28,278.61
au1308,2013/5/29,278.37
au1308,2013/5/30,280.7
au1308,2013/5/31,284.43
au1308,2013/6/3,279.66
au1308,2013/6/4,279.66
au1308,2013/6/5,281.03
au1308,2013/6/6,277.84
au1308,2013/6/7,282.36
au1308,2013/6/13,278.56
au1308,2013/6/14,277.49
au1308,2013/6/17,278.12
au1308,2013/6/18,277.6
au1308,2013/6/19,273.95
au1308,2013/6/20,269.47
au1308,2013/6/21,258.78
au1308,2013/6/24,259.8
au1308,2013/6/25,257.85
au1308,2013/6/26,251.65
au1308,2013/6/27,251.3
au1308,2013/6/28,244.9
au1308,2013/7/1,251.85
au1308,2013/7/2,255.8
au1308,2013/7/3,253.6
au1308,2013/7/4,254.65
au1308,2013/7/5,252.2
au1308,2013/7/8,246.2
au1308,2013/7/9,252.2
au1308,2013/7/10,252.05
au1308,2013/7/11,260
au1308,2013/7/12,259.7
au1308,2013/7/15,259.65
au1308,2013/7/16,258.75
au1308,2013/7/17,260.5
au1308,2013/7/18,258.5
au1308,2013/7/19,258.25
au1308,2013/7/22,260.55
au1308,2013/7/23,265.55
au1308,2013/7/24,266.55
au1308,2013/7/25,264.7
au1308,2013/7/26,265.35
au1308,2013/7/29,263.1
au1308,2013/7/30,264.6
au1308,2013/7/31,265.1
au1308,2013/8/1,265.1
au1308,2013/8/2,258.65
au1308,2013/8/5,262
au1308,2013/8/6,259.35
au1308,2013/8/7,256.5
au1308,2013/8/8,257.05
au1308,2013/8/9,257.05
au1308,2013/8/12,265.1
au1308,2013/8/13,268.1
au1308,2013/8/14,268.1
au1308,2013/8/15,268.1
au1309,2013/1/4,337.55
au1309,2013/1/7,341.44
au1309,2013/1/8,339.27
au1309,2013/1/9,339.27
au1309,2013/1/10,341.3
au1309,2013/1/11,343.97
au1309,2013/1/14,343.08
au1309,2013/1/15,343.03
au1309,2013/1/16,345.58
au1309,2013/1/17,344.45
au1309,2013/1/18,346.62
au1309,2013/1/21,345.66
au1309,2013/1/22,345.76
au1309,2013/1/23,345.87
au1309,2013/1/24,343.11
au1309,2013/1/25,341.37
au1309,2013/1/28,340.07
au1309,2013/1/29,340.1
au1309,2013/1/30,341.35
au1309,2013/1/31,343.5
au1309,2013/2/1,340.73
au1309,2013/2/4,341.86
au1309,2013/2/5,343.22
au1309,2013/2/6,342.01
au1309,2013/2/7,342.69
au1309,2013/2/8,340.89
au1309,2013/2/18,330.76
au1309,2013/2/19,331.16
au1309,2013/2/20,328.5
au1309,2013/2/21,320.85
au1309,2013/2/22,325.23
au1309,2013/2/25,325.69
au1309,2013/2/26,326.91
au1309,2013/2/27,329.36
au1309,2013/2/28,327.58
au1309,2013/3/1,324.55
au1309,2013/3/4,323.86
au1309,2013/3/5,324.26
au1309,2013/3/6,323.57
au1309,2013/3/7,326.17
au1309,2013/3/8,322.62
au1309,2013/3/11,323.8
au1309,2013/3/12,323.57
au1309,2013/3/13,325.22
au1309,2013/3/14,323.79
au1309,2013/3/15,324.85
au1309,2013/3/18,324.71
au1309,2013/3/19,325.99
au1309,2013/3/20,327.52
au1309,2013/3/21,326.68
au1309,2013/3/22,327.43
au1309,2013/3/25,326.8
au1309,2013/3/26,325.55
au1309,2013/3/27,324.99
au1309,2013/3/28,326.14
au1309,2013/3/29,323.45
au1309,2013/4/1,324.71
au1309,2013/4/2,325.03
au1309,2013/4/3,318.23
au1309,2013/4/8,319.75
au1309,2013/4/9,320.03
au1309,2013/4/10,322.15
au1309,2013/4/11,316.07
au1309,2013/4/12,316.25
au1309,2013/4/15,300.75
au1309,2013/4/16,276.93
au1309,2013/4/17,276.1
au1309,2013/4/18,272.32
au1309,2013/4/19,281.4
au1309,2013/4/22,284.25
au1309,2013/4/23,282.44
au1309,2013/4/24,284.73
au1309,2013/4/25,289.06
au1309,2013/4/26,297.03
au1309,2013/5/2,289.87
au1309,2013/5/3,293.16
au1309,2013/5/6,294.07
au1309,2013/5/7,291.22
au1309,2013/5/8,288.94
au1309,2013/5/9,293.14
au1309,2013/5/10,288.96
au1309,2013/5/13,285.31
au1309,2013/5/14,287.5
au1309,2013/5/15,283.92
au1309,2013/5/16,279.11
au1309,2013/5/17,277.69
au1309,2013/5/20,270.81
au1309,2013/5/21,279.34
au1309,2013/5/22,277.55
au1309,2013/5/23,274.36
au1309,2013/5/24,278.47
au1309,2013/5/27,278.26
au1309,2013/5/28,278
au1309,2013/5/29,277.51
au1309,2013/5/30,280.55
au1309,2013/5/31,283.55
au1309,2013/6/3,279.43
au1309,2013/6/4,282.24
au1309,2013/6/5,280.18
au1309,2013/6/6,279.06
au1309,2013/6/7,281.59
au1309,2013/6/13,278.07
au1309,2013/6/14,277.59
au1309,2013/6/17,278.02
au1309,2013/6/18,276.39
au1309,2013/6/19,274.16
au1309,2013/6/20,269.65
au1309,2013/6/21,259.74
au1309,2013/6/24,259.15
au1309,2013/6/25,257.5
au1309,2013/6/26,252.3
au1309,2013/6/27,249.9
au1309,2013/6/28,242.5
au1309,2013/7/1,250.85
au1309,2013/7/2,254.55
au1309,2013/7/3,253.75
au1309,2013/7/4,254.05
au1309,2013/7/5,251.75
au1309,2013/7/8,246.7
au1309,2013/7/9,250.95
au1309,2013/7/10,251.65
au1309,2013/7/11,258.05
au1309,2013/7/12,258.25
au1309,2013/7/15,258.45
au1309,2013/7/16,257.85
au1309,2013/7/17,259.5
au1309,2013/7/18,256.2
au1309,2013/7/19,257.75
au1309,2013/7/22,262.75
au1309,2013/7/23,265.9
au1309,2013/7/24,266.4
au1309,2013/7/25,263.4
au1309,2013/7/26,266.2
au1309,2013/7/29,263.9
au1309,2013/7/30,265.45
au1309,2013/7/31,265.55
au1309,2013/8/1,263.7
au1309,2013/8/2,260.25
au1309,2013/8/5,262.45
au1309,2013/8/6,258.55
au1309,2013/8/7,257.85
au1309,2013/8/8,258.1
au1309,2013/8/9,260.4
au1309,2013/8/12,265.8
au1309,2013/8/13,266.95
au1309,2013/8/14,265.25
au1309,2013/8/15,266.25
au1309,2013/8/16,270.5
au1309,2013/8/19,275.55
au1309,2013/8/20,271.25
au1309,2013/8/21,273.4
au1309,2013/8/22,272.4
au1309,2013/8/23,275.1
au1309,2013/8/26,278.05
au1309,2013/8/27,277.7
au1309,2013/8/28,282.35
au1309,2013/8/29,280.75
au1309,2013/8/30,279.95
au1309,2013/9/2,279
au1309,2013/9/3,279
au1309,2013/9/4,279
au1309,2013/9/5,275
au1309,2013/9/6,272.1
au1309,2013/9/9,272.1
au1309,2013/9/10,272.35
au1309,2013/9/11,268.05
au1309,2013/9/12,268.05
au1309,2013/9/13,268.05
au1309,2013/9/16,268.05
au1310,2013/1/4,339.14
au1310,2013/1/7,342.31
au1310,2013/1/8,340.14
au1310,2013/1/9,342.44
au1310,2013/1/10,341.04
au1310,2013/1/11,343.7
au1310,2013/1/14,342.1
au1310,2013/1/15,342.96
au1310,2013/1/16,345.61
au1310,2013/1/17,344.47
au1310,2013/1/18,346.64
au1310,2013/1/21,345.68
au1310,2013/1/22,345.68
au1310,2013/1/23,346.91
au1310,2013/1/24,344.14
au1310,2013/1/25,342.39
au1310,2013/1/28,341.08
au1310,2013/1/29,341.11
au1310,2013/1/30,342.37
au1310,2013/1/31,344.53
au1310,2013/2/1,341.75
au1310,2013/2/4,342.43
au1310,2013/2/5,343.79
au1310,2013/2/6,342.17
au1310,2013/2/7,343.53
au1310,2013/2/8,341.72
au1310,2013/2/18,331.56
au1310,2013/2/19,331.96
au1310,2013/2/20,329.29
au1310,2013/2/21,321.62
au1310,2013/2/22,326.01
au1310,2013/2/25,324.89
au1310,2013/2/26,326.1
au1310,2013/2/27,328.55
au1310,2013/2/28,326.78
au1310,2013/3/1,323.75
au1310,2013/3/4,323.06
au1310,2013/3/5,323.46
au1310,2013/3/6,322.77
au1310,2013/3/7,325.36
au1310,2013/3/8,325.36
au1310,2013/3/11,324.23
au1310,2013/3/12,324.23
au1310,2013/3/13,325.88
au1310,2013/3/14,325.88
au1310,2013/3/15,326.95
au1310,2013/3/18,326.81
au1310,2013/3/19,328.09
au1310,2013/3/20,328.11
au1310,2013/3/21,328.11
au1310,2013/3/22,328.11
au1310,2013/3/25,327.48
au1310,2013/3/26,326.23
au1310,2013/3/27,325.67
au1310,2013/3/28,326.49
au1310,2013/3/29,324.65
au1310,2013/4/1,325.91
au1310,2013/4/2,325.54
au1310,2013/4/3,318.73
